sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping
188377,https://sofifa.com/player/188377/kyle-walker/220002,K. Walker,RB,85,31,male,England,92.0,63.0,76.0,78.0,81,82.0,https://cdn.sofifa.net/players/188/377/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,39000000.0,170000.0,Manchester City,Right,"#Speedster, #Engine",67,76,80,80,73,9
188567,https://sofifa.com/player/188567/pierre-emerick-aubameyang/220002,P. Aubameyang,"ST, LW, LM",85,32,male,Gabon,89.0,85.0,75.0,80.0,28,69.0,https://cdn.sofifa.net/players/188/567/22_120.png,https://cdn.sofifa.net/flags/ga.png,43500000.0,145000.0,Arsenal,Right,,79,76,81,77,71,8
193747,https://sofifa.com/player/193747/jorge-resurreccion/220002,Koke,"CM, CDM",85,29,male,Spain,70.0,75.0,85.0,81.0,77,80.0,https://cdn.sofifa.net/players/193/747/22_120.png,https://cdn.sofifa.net/flags/es.png,52500000.0,90000.0,Atlético de Madrid,Right,#Playmaker ,72,81,76,78,80,9
194765,https://sofifa.com/player/194765/antoine-griezmann/220002,A. Griezmann,"ST, LW, RW",85,30,male,France,80.0,84.0,84.0,87.0,48,72.0,https://cdn.sofifa.net/players/194/765/22_120.png,https://cdn.sofifa.net/flags/fr.png,53000000.0,220000.0,Atlético de Madrid,Left,#Acrobat,84,85,84,80,77,10
198176,https://sofifa.com/player/198176/stefan-de-vrij/220002,S. de Vrij,CB,85,29,male,Netherlands,72.0,41.0,64.0,70.0,87,79.0,https://cdn.sofifa.net/players/198/176/22_120.png,https://cdn.sofifa.net/flags/nl.png,45000000.0,145000.0,Inter,Right,"#Tackling, #Tactician ",52,54,69,72,65,8
201942,https://sofifa.com/player/201942/roberto-firmino-barbosa-de-oliveira/220002,Roberto Firmino,CF,85,29,male,Brazil,77.0,78.0,79.0,89.0,53,78.0,https://cdn.sofifa.net/players/201/942/22_120.png,https://cdn.sofifa.net/flags/br.png,54000000.0,185000.0,Liverpool,Right,"#Dribbler, #Engine",79,80,82,79,76,7
202556,https://sofifa.com/player/202556/memphis-depay/220002,M. Depay,"CF, LW, CAM",85,27,male,Netherlands,82.0,83.0,82.0,84.0,24,79.0,https://cdn.sofifa.net/players/202/556/22_120.png,https://cdn.sofifa.net/flags/nl.png,63000000.0,220000.0,FC Barcelona,Right,#Dribbler,77,83,81,80,71,8
204963,https://sofifa.com/player/204963/daniel-carvajal-ramos/220002,Carvajal,RB,85,29,male,Spain,80.0,54.0,78.0,80.0,82,80.0,https://cdn.sofifa.net/players/204/963/22_120.png,https://cdn.sofifa.net/flags/es.png,47500000.0,210000.0,Real Madrid CF,Right,,67,71,80,71,73,11
205498,https://sofifa.com/player/205498/luiz-frello-filho-jorge/220002,Jorginho,"CM, CDM",85,29,male,Italy,55.0,67.0,86.0,81.0,73,73.0,https://cdn.sofifa.net/players/205/498/22_120.png,https://cdn.sofifa.net/flags/it.png,52500000.0,170000.0,Chelsea,Right,#Playmaker ,71,81,68,68,81,9
206113,https://sofifa.com/player/206113/serge-gnabry/220002,S. Gnabry,"RM, LM, RW",85,25,male,Germany,83.0,84.0,79.0,86.0,44,69.0,https://cdn.sofifa.net/players/206/113/22_120.png,https://cdn.sofifa.net/flags/de.png,64500000.0,110000.0,FC Bayern München,Right,"#Dribbler, #Acrobat, #Clinical Finisher, #Complete Forward",73,77,85,76,69,8
223848,https://sofifa.com/player/223848/sergej-milinkovic-savic/220002,S. Milinković-Savić,"CM, CDM, CAM",85,26,male,Serbia,68.0,79.0,80.0,81.0,77,86.0,https://cdn.sofifa.net/players/223/848/22_120.png,https://cdn.sofifa.net/flags/rs.png,66000000.0,100000.0,Lazio,Right,,77,82,68,85,76,8
226790,https://sofifa.com/player/226790/wilfred-ndidi/220002,W. Ndidi,"CDM, CM",85,24,male,Nigeria,67.0,62.0,69.0,74.0,87,83.0,https://cdn.sofifa.net/players/226/790/22_120.png,https://cdn.sofifa.net/flags/ng.png,66500000.0,120000.0,Leicester City,Right,"#Tackling, #Tactician ",64,68,71,81,74,9
230142,https://sofifa.com/player/230142/mikel-oyarzabal-ugarte/220002,Oyarzabal,"LW, RW",85,24,male,Spain,82.0,82.0,81.0,84.0,39,63.0,https://cdn.sofifa.net/players/230/142/22_120.png,https://cdn.sofifa.net/flags/es.png,77500000.0,57000.0,Real Sociedad,Left,,76,78,81,74,69,8
231478,https://sofifa.com/player/231478/lautaro-martinez/220002,L. Martínez,ST,85,23,male,Argentina,84.0,81.0,72.0,85.0,43,84.0,https://cdn.sofifa.net/players/231/478/22_120.png,https://cdn.sofifa.net/flags/ar.png,78000000.0,145000.0,Inter,Right,#Acrobat,78,72,86,81,75,8
231677,https://sofifa.com/player/231677/marcus-rashford/220002,M. Rashford,"LM, ST",85,23,male,England,90.0,84.0,79.0,84.0,38,77.0,https://cdn.sofifa.net/players/231/677/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,77500000.0,150000.0,Manchester United,Right,#Dribbler,76,80,84,81,73,9
235212,https://sofifa.com/player/235212/achraf-hakimi/220002,A. Hakimi,"RB, RWB",85,22,male,Morocco,95.0,71.0,78.0,83.0,76,78.0,https://cdn.sofifa.net/players/235/212/22_120.png,https://cdn.sofifa.net/flags/ma.png,69500000.0,100000.0,Paris Saint-Germain,Right,"#Speedster, #Acrobat",73,72,87,78,72,7
235243,https://sofifa.com/player/235243/matthijs-de-ligt/220002,M. de Ligt,CB,85,21,male,Netherlands,73.0,59.0,60.0,69.0,84,87.0,https://cdn.sofifa.net/players/235/243/22_120.png,https://cdn.sofifa.net/flags/nl.png,75000000.0,81000.0,Juventus,Right,#Strength,61,60,70,81,62,9
41236,https://sofifa.com/player/41236/zlatan-ibrahimovic/220002,Z. Ibrahimović,ST,84,39,male,Sweden,65.0,87.0,78.0,79.0,29,77.0,https://cdn.sofifa.net/players/041/236/22_120.png,https://cdn.sofifa.net/flags/se.png,14500000.0,51000.0,AC Milan,Right,"#Poacher, #Aerial Threat, #Distance Shooter, #Strength, #Clinical Finisher, #Complete Forward",81,78,67,78,75,10
146536,https://sofifa.com/player/146536/jesus-navas-gonzalez/220002,Jesús Navas,"RB, RM",84,35,male,Spain,87.0,69.0,81.0,83.0,79,58.0,https://cdn.sofifa.net/players/146/536/22_120.png,https://cdn.sofifa.net/flags/es.png,13000000.0,30000.0,Sevilla FC,Right,,76,74,84,65,76,9
152729,https://sofifa.com/player/152729/gerard-pique-bernabeu/220002,Piqué,CB,84,34,male,Spain,58.0,61.0,71.0,68.0,84,78.0,https://cdn.sofifa.net/players/152/729/22_120.png,https://cdn.sofifa.net/flags/es.png,13500000.0,175000.0,FC Barcelona,Right,"#Aerial Threat, #Strength",68,64,58,67,76,9
175943,https://sofifa.com/player/175943/dries-mertens/220002,D. Mertens,"CF, ST, CAM",84,34,male,Belgium,85.0,82.0,80.0,88.0,34,50.0,https://cdn.sofifa.net/players/175/943/22_120.png,https://cdn.sofifa.net/flags/be.png,20500000.0,105000.0,Napoli,Right,"#Dribbler, #Acrobat",70,82,87,64,70,6
181291,https://sofifa.com/player/181291/georginio-wijnaldum/220002,G. Wijnaldum,"CM, CDM",84,30,male,Netherlands,77.0,75.0,80.0,86.0,76,79.0,https://cdn.sofifa.net/players/181/291/22_120.png,https://cdn.sofifa.net/flags/nl.png,40500000.0,115000.0,Paris Saint-Germain,Right,#Engine,77,81,82,79,78,9
183711,https://sofifa.com/player/183711/jordan-henderson/220002,J. Henderson,"CDM, CM",84,31,male,England,66.0,74.0,83.0,79.0,78,81.0,https://cdn.sofifa.net/players/183/711/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,29500000.0,140000.0,Liverpool,Right,#Engine,75,80,71,78,78,8
184134,https://sofifa.com/player/184134/fernando-reges/220002,Fernando,"CDM, CM",84,33,male,Brazil,66.0,62.0,75.0,74.0,84,82.0,https://cdn.sofifa.net/players/184/134/22_120.png,https://cdn.sofifa.net/flags/br.png,21000000.0,43000.0,Sevilla FC,Right,,66,69,69,76,72,5
186345,https://sofifa.com/player/186345/kieran-trippier/220002,K. Trippier,"RB, RWB, RM",84,30,male,England,73.0,63.0,82.0,77.0,80,72.0,https://cdn.sofifa.net/players/186/345/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,36500000.0,74000.0,Atlético de Madrid,Right,#Crosser,71,80,75,74,75,9
192629,https://sofifa.com/player/192629/iago-aspas-juncal/220002,Iago Aspas,"ST, RW",84,33,male,Spain,82.0,85.0,79.0,86.0,26,63.0,https://cdn.sofifa.net/players/192/629/22_120.png,https://cdn.sofifa.net/flags/es.png,27000000.0,46000.0,RC Celta de Vigo,Left,"#Acrobat, #Clinical Finisher",81,81,82,71,72,10
193080,https://sofifa.com/player/193080/david-de-gea-quintana/220002,De Gea,GK,84,30,male,Spain,1.0,1.0,1.0,1.0,19,1.0,https://cdn.sofifa.net/players/193/080/22_120.png,https://cdn.sofifa.net/flags/es.png,28000000.0,120000.0,Manchester United,Right,,22,27,60,46,38,77
197445,https://sofifa.com/player/197445/david-alaba/220002,D. Alaba,"CB, LB",84,29,male,Austria,77.0,70.0,81.0,80.0,83,76.0,https://cdn.sofifa.net/players/197/445/22_120.png,https://cdn.sofifa.net/flags/at.png,35500000.0,195000.0,Real Madrid CF,Left,,73,80,79,78,79,8
198706,https://sofifa.com/player/198706/luis-alberto-romero-alconchel/220002,Luis Alberto,"CAM, CM, CF",84,28,male,Spain,60.0,76.0,86.0,84.0,56,59.0,https://cdn.sofifa.net/players/198/706/22_120.png,https://cdn.sofifa.net/flags/es.png,42500000.0,95000.0,Lazio,Right,#Playmaker ,72,86,69,69,65,7
199451,https://sofifa.com/player/199451/wissam-ben-yedder/220002,W. Ben Yedder,ST,84,30,male,France,82.0,84.0,77.0,87.0,31,70.0,https://cdn.sofifa.net/players/199/451/22_120.png,https://cdn.sofifa.net/flags/fr.png,41500000.0,88000.0,AS Monaco,Right,"#Dribbler, #Acrobat",80,79,86,76,74,7
200458,https://sofifa.com/player/200458/lucas-digne/220002,L. Digne,LB,84,27,male,France,79.0,69.0,80.0,80.0,81,76.0,https://cdn.sofifa.net/players/200/458/22_120.png,https://cdn.sofifa.net/flags/fr.png,40500000.0,110000.0,Everton,Left,#Crosser,73,80,78,81,74,7
200647,https://sofifa.com/player/200647/josip-ilicic/220002,J. Iličić,"CF, ST",84,33,male,Slovenia,75.0,86.0,84.0,86.0,33,67.0,https://cdn.sofifa.net/players/200/647/22_120.png,https://cdn.sofifa.net/flags/si.png,27000000.0,84000.0,Atalanta,Left,"#Dribbler, #Distance Shooter",78,84,77,70,72,8
202811,https://sofifa.com/player/202811/emiliano-martinez/220002,E. Martínez,GK,84,28,male,Argentina,1.0,1.0,1.0,1.0,17,1.0,https://cdn.sofifa.net/players/202/811/22_120.png,https://cdn.sofifa.net/flags/ar.png,33500000.0,81000.0,Aston Villa,Right,,25,28,58,49,38,79
203263,https://sofifa.com/player/203263/harry-maguire/220002,H. Maguire,CB,84,28,male,England,50.0,55.0,69.0,70.0,82,87.0,https://cdn.sofifa.net/players/203/263/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,42500000.0,155000.0,Manchester United,Right,"#Aerial Threat, #Tactician, #Strength",62,65,55,76,71,10
204639,https://sofifa.com/player/204639/stefan-savic/220002,S. Savić,CB,84,30,male,Montenegro,64.0,35.0,57.0,58.0,86,76.0,https://cdn.sofifa.net/players/204/639/22_120.png,https://cdn.sofifa.net/flags/me.png,34500000.0,74000.0,Atlético de Madrid,Right,#Tactician ,50,49,62,59,62,11
204923,https://sofifa.com/player/204923/marcel-sabitzer/220002,M. Sabitzer,"CM, CDM, CAM",84,27,male,Austria,78.0,84.0,81.0,80.0,66,78.0,https://cdn.sofifa.net/players/204/923/22_120.png,https://cdn.sofifa.net/flags/at.png,48000000.0,110000.0,FC Bayern München,Right,#Distance Shooter,76,79,79,81,76,11
205988,https://sofifa.com/player/205988/luke-shaw/220002,L. Shaw,LB,84,25,male,England,79.0,54.0,79.0,80.0,81,80.0,https://cdn.sofifa.net/players/205/988/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,48500000.0,140000.0,Manchester United,Left,,69,73,78,73,74,8
206517,https://sofifa.com/player/206517/jack-grealish/220002,J. Grealish,"LW, LM, CAM",84,25,male,England,80.0,76.0,83.0,88.0,46,64.0,https://cdn.sofifa.net/players/206/517/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,50500000.0,180000.0,Manchester City,Right,#Dribbler,70,82,81,66,69,8
207862,https://sofifa.com/player/207862/matthias-ginter/220002,M. Ginter,CB,84,27,male,Germany,62.0,58.0,72.0,66.0,85,79.0,https://cdn.sofifa.net/players/207/862/22_120.png,https://cdn.sofifa.net/flags/de.png,42500000.0,45000.0,Borussia Mönchengladbach,Right,,67,60,62,71,70,7
207863,https://sofifa.com/player/207863/felipe-augusto-de-almeida-monteiro/220002,Felipe,CB,84,32,male,Brazil,61.0,41.0,58.0,62.0,84,84.0,https://cdn.sofifa.net/players/207/863/22_120.png,https://cdn.sofifa.net/flags/br.png,27500000.0,74000.0,Atlético de Madrid,Right,#Strength,56,50,64,66,63,8
208418,https://sofifa.com/player/208418/yannick-carrasco/220002,Y. Carrasco,"LM, ST",84,27,male,Belgium,88.0,81.0,78.0,85.0,42,67.0,https://cdn.sofifa.net/players/208/418/22_120.png,https://cdn.sofifa.net/flags/be.png,45000000.0,81000.0,Atlético de Madrid,Right,#Acrobat,72,81,83,75,70,8
208574,https://sofifa.com/player/208574/filip-kostic/220002,F. Kostić,"LM, LWB",84,28,male,Serbia,88.0,77.0,82.0,83.0,69,80.0,https://cdn.sofifa.net/players/208/574/22_120.png,https://cdn.sofifa.net/flags/rs.png,42500000.0,52000.0,Eintracht Frankfurt,Left,#Engine,75,80,82,79,74,10
208670,https://sofifa.com/player/208670/hakim-ziyech/220002,H. Ziyech,"RW, CAM",84,28,male,Morocco,78.0,76.0,87.0,83.0,46,65.0,https://cdn.sofifa.net/players/208/670/22_120.png,https://cdn.sofifa.net/flags/ma.png,42500000.0,170000.0,Chelsea,Left,"#Playmaker, #Crosser, #Complete Midfielder",74,85,80,66,73,8
209889,https://sofifa.com/player/209889/raphael-guerreiro/220002,R. Guerreiro,"LB, LM",84,27,male,Portugal,75.0,77.0,85.0,88.0,78,58.0,https://cdn.sofifa.net/players/209/889/22_120.png,https://cdn.sofifa.net/flags/pt.png,40500000.0,79000.0,Borussia Dortmund,Left,"#Dribbler, #Acrobat",74,84,83,68,71,7
210243,https://sofifa.com/player/210243/ricardo-barbosa-pereira/220002,Ricardo Pereira,"RB, RM",84,27,male,Portugal,83.0,67.0,78.0,82.0,82,75.0,https://cdn.sofifa.net/players/210/243/22_120.png,https://cdn.sofifa.net/flags/pt.png,40500000.0,130000.0,Leicester City,Right,,71,74,81,73,75,11
212188,https://sofifa.com/player/212188/timo-werner/220002,T. Werner,"ST, LW",84,25,male,Germany,91.0,81.0,70.0,82.0,26,70.0,https://cdn.sofifa.net/players/212/188/22_120.png,https://cdn.sofifa.net/flags/de.png,56500000.0,155000.0,Chelsea,Right,#Speedster,77,69,85,77,68,8
215698,https://sofifa.com/player/215698/mike-maignan/220002,M. Maignan,GK,84,25,male,France,1.0,1.0,1.0,1.0,19,1.0,https://cdn.sofifa.net/players/215/698/22_120.png,https://cdn.sofifa.net/flags/fr.png,49500000.0,45000.0,AC Milan,Right,,24,32,55,55,35,78
216352,https://sofifa.com/player/216352/marcelo-brozovic/220002,M. Brozović,"CDM, CM",84,28,male,Croatia,69.0,74.0,80.0,79.0,79,78.0,https://cdn.sofifa.net/players/216/352/22_120.png,https://cdn.sofifa.net/flags/hr.png,37000000.0,130000.0,Inter,Right,,72,79,75,79,77,8
216393,https://sofifa.com/player/216393/youri-tielemans/220002,Y. Tielemans,"CM, CDM",84,24,male,Belgium,63.0,79.0,86.0,80.0,70,72.0,https://cdn.sofifa.net/players/216/393/22_120.png,https://cdn.sofifa.net/flags/be.png,57000000.0,125000.0,Leicester City,Right,#Playmaker ,78,82,70,77,78,8
216460,https://sofifa.com/player/216460/jose-maria-gimenez/220002,J. Giménez,CB,84,26,male,Uruguay,69.0,45.0,57.0,59.0,86,80.0,https://cdn.sofifa.net/players/216/460/22_120.png,https://cdn.sofifa.net/flags/uy.png,52000000.0,74000.0,Atlético de Madrid,Right,#Tackling ,53,53,61,71,59,8
216594,https://sofifa.com/player/216594/nabil-fekir/220002,N. Fekir,"CAM, RM, ST",84,27,male,France,83.0,83.0,82.0,87.0,35,79.0,https://cdn.sofifa.net/players/216/594/22_120.png,https://cdn.sofifa.net/flags/fr.png,45000000.0,42000.0,Real Betis Balompié,Left,#Dribbler,74,83,83,78,73,10
222492,https://sofifa.com/player/222492/leroy-sane/220002,L. Sané,"RM, LM",84,25,male,Germany,90.0,81.0,79.0,85.0,34,68.0,https://cdn.sofifa.net/players/222/492/22_120.png,https://cdn.sofifa.net/flags/de.png,56000000.0,105000.0,FC Bayern München,Left,"#Speedster, #Dribbler",80,80,84,73,69,8
224232,https://sofifa.com/player/224232/nicolo-barella/220002,N. Barella,CM,84,24,male,Italy,78.0,71.0,79.0,86.0,76,78.0,https://cdn.sofifa.net/players/224/232/22_120.png,https://cdn.sofifa.net/flags/it.png,63500000.0,120000.0,Inter,Right,"#Engine, #Acrobat",70,78,85,76,81,9
224334,https://sofifa.com/player/224334/marcos-acuna/220002,M. Acuña,"LB, LM",84,29,male,Argentina,76.0,74.0,82.0,87.0,82,82.0,https://cdn.sofifa.net/players/224/334/22_120.png,https://cdn.sofifa.net/flags/ar.png,37000000.0,45000.0,Sevilla FC,Left,"#Dribbler, #Engine, #Crosser",72,83,81,79,81,10
228941,https://sofifa.com/player/228941/andre-miguel-valente-da-silva/220002,André Silva,ST,84,25,male,Portugal,74.0,84.0,69.0,83.0,32,77.0,https://cdn.sofifa.net/players/228/941/22_120.png,https://cdn.sofifa.net/flags/pt.png,51000000.0,110000.0,RB Leipzig,Right,#Poacher,79,68,77,80,78,9
230938,https://sofifa.com/player/230938/franck-yannick-kessie/220002,F. Kessié,"CDM, CM",84,24,male,Côte d'Ivoire,78.0,74.0,74.0,80.0,82,87.0,https://cdn.sofifa.net/players/230/938/22_120.png,https://cdn.sofifa.net/flags/ci.png,49500000.0,51000.0,AC Milan,Right,"#Engine, #Strength",68,68,77,82,81,9
232656,https://sofifa.com/player/232656/theo-hernandez/220002,T. Hernández,LB,84,23,male,France,93.0,71.0,76.0,81.0,77,82.0,https://cdn.sofifa.net/players/232/656/22_120.png,https://cdn.sofifa.net/flags/fr.png,62500000.0,51000.0,AC Milan,Left,#Speedster,74,72,84,77,74,7
235790,https://sofifa.com/player/235790/kai-havertz/220002,K. Havertz,"CAM, CF, CM",84,22,male,Germany,82.0,78.0,79.0,84.0,41,66.0,https://cdn.sofifa.net/players/235/790/22_120.png,https://cdn.sofifa.net/flags/de.png,94500000.0,130000.0,Chelsea,Left,#Dribbler,79,77,79,74,66,8
237692,https://sofifa.com/player/237692/phil-foden/220002,P. Foden,"CAM, LW, CM",84,21,male,England,84.0,78.0,80.0,87.0,54,57.0,https://cdn.sofifa.net/players/237/692/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,94500000.0,125000.0,Manchester City,Left,"#Dribbler, #Acrobat",68,76,86,66,72,8
135507,https://sofifa.com/player/135507/fernando-luiz-rosa/220002,Fernandinho,"CDM, CB",83,36,male,Brazil,59.0,72.0,75.0,78.0,84,75.0,https://cdn.sofifa.net/players/135/507/22_120.png,https://cdn.sofifa.net/flags/br.png,7000000.0,100000.0,Manchester City,Right,,71,75,70,76,74,8
177413,https://sofifa.com/player/177413/axel-witsel/220002,A. Witsel,"CDM, CM",83,32,male,Belgium,61.0,72.0,81.0,79.0,80,79.0,https://cdn.sofifa.net/players/177/413/22_120.png,https://cdn.sofifa.net/flags/be.png,24000000.0,72000.0,Borussia Dortmund,Right,,78,76,69,76,79,6
178750,https://sofifa.com/player/178750/sergio-asenjo-andres/220002,Sergio Asenjo,GK,83,32,male,Spain,1.0,1.0,1.0,1.0,17,1.0,https://cdn.sofifa.net/players/178/750/22_120.png,https://cdn.sofifa.net/flags/es.png,18000000.0,37000.0,Villarreal CF,Right,,21,22,62,51,29,77
179645,https://sofifa.com/player/179645/simon-kjaer/220002,S. Kjær,CB,83,32,male,Denmark,67.0,55.0,64.0,59.0,84,78.0,https://cdn.sofifa.net/players/179/645/22_120.png,https://cdn.sofifa.net/flags/dk.png,23500000.0,54000.0,AC Milan,Right,,59,62,64,69,63,9
180930,https://sofifa.com/player/180930/edin-dzeko/220002,E. Džeko,ST,83,35,male,Bosnia and Herzegovina,66.0,83.0,72.0,78.0,32,76.0,https://cdn.sofifa.net/players/180/930/22_120.png,https://cdn.sofifa.net/flags/ba.png,15500000.0,105000.0,Inter,Right,#Poacher,77,72,65,77,70,10
183907,https://sofifa.com/player/183907/jerome-boateng/220002,J. Boateng,CB,83,32,male,Germany,72.0,50.0,73.0,67.0,84,79.0,https://cdn.sofifa.net/players/183/907/22_120.png,https://cdn.sofifa.net/flags/de.png,23500000.0,81000.0,Olympique Lyonnais,Right,#Strength,63,60,67,71,70,7
184432,https://sofifa.com/player/184432/cesar-azpilicueta-tanco/220002,Azpilicueta,"CB, RWB",83,31,male,Spain,66.0,55.0,76.0,72.0,84,76.0,https://cdn.sofifa.net/players/184/432/22_120.png,https://cdn.sofifa.net/flags/es.png,25000000.0,125000.0,Chelsea,Right,,66,70,71,71,74,7
189575,https://sofifa.com/player/189575/iker-muniain-goni/220002,Muniain,"CAM, RM, LM",83,28,male,Spain,81.0,76.0,82.0,87.0,50,61.0,https://cdn.sofifa.net/players/189/575/22_120.png,https://cdn.sofifa.net/flags/es.png,36500000.0,44000.0,Athletic Club de Bilbao,Right,"#Dribbler, #Acrobat",71,82,85,69,69,7
190286,https://sofifa.com/player/190286/sergio-canales-madrazo/220002,Canales,"CM, CDM, LM",83,30,male,Spain,83.0,80.0,85.0,82.0,64,71.0,https://cdn.sofifa.net/players/190/286/22_120.png,https://cdn.sofifa.net/flags/es.png,34500000.0,38000.0,Real Betis Balompié,Left,,72,84,82,70,79,11
190941,https://sofifa.com/player/190941/lukas-hradecky/220002,L. Hrádecký,GK,83,31,male,Finland,1.0,1.0,1.0,1.0,11,1.0,https://cdn.sofifa.net/players/190/941/22_120.png,https://cdn.sofifa.net/flags/fi.png,19000000.0,55000.0,Bayer 04 Leverkusen,Right,,14,17,49,44,29,73
191043,https://sofifa.com/player/191043/alex-sandro-lobo-silva/220002,Alex Sandro,"LB, LM",83,30,male,Brazil,81.0,65.0,77.0,79.0,78,79.0,https://cdn.sofifa.net/players/191/043/22_120.png,https://cdn.sofifa.net/flags/br.png,31500000.0,95000.0,Juventus,Left,,72,73,79,77,72,6
192563,https://sofifa.com/player/192563/bernd-leno/220002,B. Leno,GK,83,29,male,Germany,1.0,1.0,1.0,1.0,20,1.0,https://cdn.sofifa.net/players/192/563/22_120.png,https://cdn.sofifa.net/flags/de.png,28000000.0,87000.0,Arsenal,Right,,18,23,57,51,33,77
192774,https://sofifa.com/player/192774/kostas-manolas/220002,K. Manolas,CB,83,30,male,Greece,81.0,25.0,44.0,62.0,85,81.0,https://cdn.sofifa.net/players/192/774/22_120.png,https://cdn.sofifa.net/flags/gr.png,30000000.0,80000.0,Napoli,Right,#Tactician ,42,44,74,59,54,8
