sofifa_id,player_url,short_name,player_positions,overall,age,gender,nationality_name,pace,shooting,passing,dribbling,defending,physic,player_face_url_old,nation_flag_url,value_eur,wage_eur,club_name,preferred_foot,player_tags,attacking,skill,movement,power,mentality,goalkeeping,player_face_url_old
183277,https://sofifa.com/player/183277/eden-hazard/220002,E. Hazard,LW,85,30,male,Belgium,84,80,82,88,27,63,https://cdn.sofifa.net/players/183/277/22_120.png,https://cdn.sofifa.net/flags/be.png,52000000,240000,Real Madrid CF,Right,#Dribbler,76,84,84,70,73,7,https://cdn.sofifa.net/players/183/277/22_120.png
184344,https://sofifa.com/player/184344/leonardo-bonucci/220002,L. Bonucci,CB,85,34,male,Italy,64,58,69,72,84,80,https://cdn.sofifa.net/players/184/344/22_120.png,https://cdn.sofifa.net/flags/it.png,17500000,110000,Juventus,Right,"#Tactician, #Strength",62,69,64,76,72,2,https://cdn.sofifa.net/players/184/344/22_120.png
185122,https://sofifa.com/player/185122/peter-gulacsi/220002,P. Gulácsi,GK,85,31,male,Hungary,1,1,1,1,20,1,https://cdn.sofifa.net/players/185/122/22_120.png,https://cdn.sofifa.net/flags/hu.png,28500000,87000,RB Leipzig,Right,,18,20,50,49,30,76,https://cdn.sofifa.net/players/185/122/22_120.png
186942,https://sofifa.com/player/186942/ilkay-gundogan/220002,İ. Gündoğan,"CM, CDM",85,30,male,Germany,65,80,85,86,72,72,https://cdn.sofifa.net/players/186/942/22_120.png,https://cdn.sofifa.net/flags/de.png,51500000,185000,Manchester City,Right,"#Dribbler, #Playmaker, #Complete Midfielder",74,85,74,73,80,8,https://cdn.sofifa.net/players/186/942/22_120.png
188350,https://sofifa.com/player/188350/marco-reus/220002,M. Reus,"CAM, CF",85,32,male,Germany,73,84,84,85,48,63,https://cdn.sofifa.net/players/188/350/22_120.png,https://cdn.sofifa.net/flags/de.png,43000000,95000,Borussia Dortmund,Right,,76,84,79,74,72,10,https://cdn.sofifa.net/players/188/350/22_120.png
188377,https://sofifa.com/player/188377/kyle-walker/220002,K. Walker,RB,85,31,male,England,92,63,76,78,81,82,https://cdn.sofifa.net/players/188/377/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,39000000,170000,Manchester City,Right,"#Speedster, #Engine",67,76,80,80,73,9,https://cdn.sofifa.net/players/188/377/22_120.png
188567,https://sofifa.com/player/188567/pierre-emerick-aubameyang/220002,P. Aubameyang,"ST, LW, LM",85,32,male,Gabon,89,85,75,80,28,69,https://cdn.sofifa.net/players/188/567/22_120.png,https://cdn.sofifa.net/flags/ga.png,43500000,145000,Arsenal,Right,,79,76,81,77,71,8,https://cdn.sofifa.net/players/188/567/22_120.png
193747,https://sofifa.com/player/193747/jorge-resurreccion/220002,Koke,"CM, CDM",85,29,male,Spain,70,75,85,81,77,80,https://cdn.sofifa.net/players/193/747/22_120.png,https://cdn.sofifa.net/flags/es.png,52500000,90000,Atlético de Madrid,Right,#Playmaker ,72,81,76,78,80,9,https://cdn.sofifa.net/players/193/747/22_120.png
194765,https://sofifa.com/player/194765/antoine-griezmann/220002,A. Griezmann,"ST, LW, RW",85,30,male,France,80,84,84,87,48,72,https://cdn.sofifa.net/players/194/765/22_120.png,https://cdn.sofifa.net/flags/fr.png,53000000,220000,Atlético de Madrid,Left,#Acrobat,84,85,84,80,77,10,https://cdn.sofifa.net/players/194/765/22_120.png
198176,https://sofifa.com/player/198176/stefan-de-vrij/220002,S. de Vrij,CB,85,29,male,Netherlands,72,41,64,70,87,79,https://cdn.sofifa.net/players/198/176/22_120.png,https://cdn.sofifa.net/flags/nl.png,45000000,145000,Inter,Right,"#Tackling, #Tactician ",52,54,69,72,65,8,https://cdn.sofifa.net/players/198/176/22_120.png
201942,https://sofifa.com/player/201942/roberto-firmino-barbosa-de-oliveira/220002,Roberto Firmino,CF,85,29,male,Brazil,77,78,79,89,53,78,https://cdn.sofifa.net/players/201/942/22_120.png,https://cdn.sofifa.net/flags/br.png,54000000,185000,Liverpool,Right,"#Dribbler, #Engine",79,80,82,79,76,7,https://cdn.sofifa.net/players/201/942/22_120.png
202556,https://sofifa.com/player/202556/memphis-depay/220002,M. Depay,"CF, LW, CAM",85,27,male,Netherlands,82,83,82,84,24,79,https://cdn.sofifa.net/players/202/556/22_120.png,https://cdn.sofifa.net/flags/nl.png,63000000,220000,FC Barcelona,Right,#Dribbler,77,83,81,80,71,8,https://cdn.sofifa.net/players/202/556/22_120.png
204963,https://sofifa.com/player/204963/daniel-carvajal-ramos/220002,Carvajal,RB,85,29,male,Spain,80,54,78,80,82,80,https://cdn.sofifa.net/players/204/963/22_120.png,https://cdn.sofifa.net/flags/es.png,47500000,210000,Real Madrid CF,Right,,67,71,80,71,73,11,https://cdn.sofifa.net/players/204/963/22_120.png
205498,https://sofifa.com/player/205498/luiz-frello-filho-jorge/220002,Jorginho,"CM, CDM",85,29,male,Italy,55,67,86,81,73,73,https://cdn.sofifa.net/players/205/498/22_120.png,https://cdn.sofifa.net/flags/it.png,52500000,170000,Chelsea,Right,#Playmaker ,71,81,68,68,81,9,https://cdn.sofifa.net/players/205/498/22_120.png
206113,https://sofifa.com/player/206113/serge-gnabry/220002,S. Gnabry,"RM, LM, RW",85,25,male,Germany,83,84,79,86,44,69,https://cdn.sofifa.net/players/206/113/22_120.png,https://cdn.sofifa.net/flags/de.png,64500000,110000,FC Bayern München,Right,"#Dribbler, #Acrobat, #Clinical Finisher, #Complete Forward",73,77,85,76,69,8,https://cdn.sofifa.net/players/206/113/22_120.png
223848,https://sofifa.com/player/223848/sergej-milinkovic-savic/220002,S. Milinković-Savić,"CM, CDM, CAM",85,26,male,Serbia,68,79,80,81,77,86,https://cdn.sofifa.net/players/223/848/22_120.png,https://cdn.sofifa.net/flags/rs.png,66000000,100000,Lazio,Right,,77,82,68,85,76,8,https://cdn.sofifa.net/players/223/848/22_120.png
226790,https://sofifa.com/player/226790/wilfred-ndidi/220002,W. Ndidi,"CDM, CM",85,24,male,Nigeria,67,62,69,74,87,83,https://cdn.sofifa.net/players/226/790/22_120.png,https://cdn.sofifa.net/flags/ng.png,66500000,120000,Leicester City,Right,"#Tackling, #Tactician ",64,68,71,81,74,9,https://cdn.sofifa.net/players/226/790/22_120.png
230142,https://sofifa.com/player/230142/mikel-oyarzabal-ugarte/220002,Oyarzabal,"LW, RW",85,24,male,Spain,82,82,81,84,39,63,https://cdn.sofifa.net/players/230/142/22_120.png,https://cdn.sofifa.net/flags/es.png,77500000,57000,Real Sociedad,Left,,76,78,81,74,69,8,https://cdn.sofifa.net/players/230/142/22_120.png
231478,https://sofifa.com/player/231478/lautaro-martinez/220002,L. Martínez,ST,85,23,male,Argentina,84,81,72,85,43,84,https://cdn.sofifa.net/players/231/478/22_120.png,https://cdn.sofifa.net/flags/ar.png,78000000,145000,Inter,Right,#Acrobat,78,72,86,81,75,8,https://cdn.sofifa.net/players/231/478/22_120.png
231677,https://sofifa.com/player/231677/marcus-rashford/220002,M. Rashford,"LM, ST",85,23,male,England,90,84,79,84,38,77,https://cdn.sofifa.net/players/231/677/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,77500000,150000,Manchester United,Right,#Dribbler,76,80,84,81,73,9,https://cdn.sofifa.net/players/231/677/22_120.png
235212,https://sofifa.com/player/235212/achraf-hakimi/220002,A. Hakimi,"RB, RWB",85,22,male,Morocco,95,71,78,83,76,78,https://cdn.sofifa.net/players/235/212/22_120.png,https://cdn.sofifa.net/flags/ma.png,69500000,100000,Paris Saint-Germain,Right,"#Speedster, #Acrobat",73,72,87,78,72,7,https://cdn.sofifa.net/players/235/212/22_120.png
235243,https://sofifa.com/player/235243/matthijs-de-ligt/220002,M. de Ligt,CB,85,21,male,Netherlands,73,59,60,69,84,87,https://cdn.sofifa.net/players/235/243/22_120.png,https://cdn.sofifa.net/flags/nl.png,75000000,81000,Juventus,Right,#Strength,61,60,70,81,62,9,https://cdn.sofifa.net/players/235/243/22_120.png
41236,https://sofifa.com/player/41236/zlatan-ibrahimovic/220002,Z. Ibrahimović,ST,84,39,male,Sweden,65,87,78,79,29,77,https://cdn.sofifa.net/players/041/236/22_120.png,https://cdn.sofifa.net/flags/se.png,14500000,51000,AC Milan,Right,"#Poacher, #Aerial Threat, #Distance Shooter, #Strength, #Clinical Finisher, #Complete Forward",81,78,67,78,75,10,https://cdn.sofifa.net/players/041/236/22_120.png
146536,https://sofifa.com/player/146536/jesus-navas-gonzalez/220002,Jesús Navas,"RB, RM",84,35,male,Spain,87,69,81,83,79,58,https://cdn.sofifa.net/players/146/536/22_120.png,https://cdn.sofifa.net/flags/es.png,13000000,30000,Sevilla FC,Right,,76,74,84,65,76,9,https://cdn.sofifa.net/players/146/536/22_120.png
152729,https://sofifa.com/player/152729/gerard-pique-bernabeu/220002,Piqué,CB,84,34,male,Spain,58,61,71,68,84,78,https://cdn.sofifa.net/players/152/729/22_120.png,https://cdn.sofifa.net/flags/es.png,13500000,175000,FC Barcelona,Right,"#Aerial Threat, #Strength",68,64,58,67,76,9,https://cdn.sofifa.net/players/152/729/22_120.png
175943,https://sofifa.com/player/175943/dries-mertens/220002,D. Mertens,"CF, ST, CAM",84,34,male,Belgium,85,82,80,88,34,50,https://cdn.sofifa.net/players/175/943/22_120.png,https://cdn.sofifa.net/flags/be.png,20500000,105000,Napoli,Right,"#Dribbler, #Acrobat",70,82,87,64,70,6,https://cdn.sofifa.net/players/175/943/22_120.png
181291,https://sofifa.com/player/181291/georginio-wijnaldum/220002,G. Wijnaldum,"CM, CDM",84,30,male,Netherlands,77,75,80,86,76,79,https://cdn.sofifa.net/players/181/291/22_120.png,https://cdn.sofifa.net/flags/nl.png,40500000,115000,Paris Saint-Germain,Right,#Engine,77,81,82,79,78,9,https://cdn.sofifa.net/players/181/291/22_120.png
183711,https://sofifa.com/player/183711/jordan-henderson/220002,J. Henderson,"CDM, CM",84,31,male,England,66,74,83,79,78,81,https://cdn.sofifa.net/players/183/711/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,29500000,140000,Liverpool,Right,#Engine,75,80,71,78,78,8,https://cdn.sofifa.net/players/183/711/22_120.png
184134,https://sofifa.com/player/184134/fernando-reges/220002,Fernando,"CDM, CM",84,33,male,Brazil,66,62,75,74,84,82,https://cdn.sofifa.net/players/184/134/22_120.png,https://cdn.sofifa.net/flags/br.png,21000000,43000,Sevilla FC,Right,,66,69,69,76,72,5,https://cdn.sofifa.net/players/184/134/22_120.png
186345,https://sofifa.com/player/186345/kieran-trippier/220002,K. Trippier,"RB, RWB, RM",84,30,male,England,73,63,82,77,80,72,https://cdn.sofifa.net/players/186/345/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,36500000,74000,Atlético de Madrid,Right,#Crosser,71,80,75,74,75,9,https://cdn.sofifa.net/players/186/345/22_120.png
192629,https://sofifa.com/player/192629/iago-aspas-juncal/220002,Iago Aspas,"ST, RW",84,33,male,Spain,82,85,79,86,26,63,https://cdn.sofifa.net/players/192/629/22_120.png,https://cdn.sofifa.net/flags/es.png,27000000,46000,RC Celta de Vigo,Left,"#Acrobat, #Clinical Finisher",81,81,82,71,72,10,https://cdn.sofifa.net/players/192/629/22_120.png
193080,https://sofifa.com/player/193080/david-de-gea-quintana/220002,De Gea,GK,84,30,male,Spain,1,1,1,1,19,1,https://cdn.sofifa.net/players/193/080/22_120.png,https://cdn.sofifa.net/flags/es.png,28000000,120000,Manchester United,Right,,22,27,60,46,38,77,https://cdn.sofifa.net/players/193/080/22_120.png
197445,https://sofifa.com/player/197445/david-alaba/220002,D. Alaba,"CB, LB",84,29,male,Austria,77,70,81,80,83,76,https://cdn.sofifa.net/players/197/445/22_120.png,https://cdn.sofifa.net/flags/at.png,35500000,195000,Real Madrid CF,Left,,73,80,79,78,79,8,https://cdn.sofifa.net/players/197/445/22_120.png
198706,https://sofifa.com/player/198706/luis-alberto-romero-alconchel/220002,Luis Alberto,"CAM, CM, CF",84,28,male,Spain,60,76,86,84,56,59,https://cdn.sofifa.net/players/198/706/22_120.png,https://cdn.sofifa.net/flags/es.png,42500000,95000,Lazio,Right,#Playmaker ,72,86,69,69,65,7,https://cdn.sofifa.net/players/198/706/22_120.png
199451,https://sofifa.com/player/199451/wissam-ben-yedder/220002,W. Ben Yedder,ST,84,30,male,France,82,84,77,87,31,70,https://cdn.sofifa.net/players/199/451/22_120.png,https://cdn.sofifa.net/flags/fr.png,41500000,88000,AS Monaco,Right,"#Dribbler, #Acrobat",80,79,86,76,74,7,https://cdn.sofifa.net/players/199/451/22_120.png
200458,https://sofifa.com/player/200458/lucas-digne/220002,L. Digne,LB,84,27,male,France,79,69,80,80,81,76,https://cdn.sofifa.net/players/200/458/22_120.png,https://cdn.sofifa.net/flags/fr.png,40500000,110000,Everton,Left,#Crosser,73,80,78,81,74,7,https://cdn.sofifa.net/players/200/458/22_120.png
200647,https://sofifa.com/player/200647/josip-ilicic/220002,J. Iličić,"CF, ST",84,33,male,Slovenia,75,86,84,86,33,67,https://cdn.sofifa.net/players/200/647/22_120.png,https://cdn.sofifa.net/flags/si.png,27000000,84000,Atalanta,Left,"#Dribbler, #Distance Shooter",78,84,77,70,72,8,https://cdn.sofifa.net/players/200/647/22_120.png
202811,https://sofifa.com/player/202811/emiliano-martinez/220002,E. Martínez,GK,84,28,male,Argentina,1,1,1,1,17,1,https://cdn.sofifa.net/players/202/811/22_120.png,https://cdn.sofifa.net/flags/ar.png,33500000,81000,Aston Villa,Right,,25,28,58,49,38,79,https://cdn.sofifa.net/players/202/811/22_120.png
203263,https://sofifa.com/player/203263/harry-maguire/220002,H. Maguire,CB,84,28,male,England,50,55,69,70,82,87,https://cdn.sofifa.net/players/203/263/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,42500000,155000,Manchester United,Right,"#Aerial Threat, #Tactician, #Strength",62,65,55,76,71,10,https://cdn.sofifa.net/players/203/263/22_120.png
204639,https://sofifa.com/player/204639/stefan-savic/220002,S. Savić,CB,84,30,male,Montenegro,64,35,57,58,86,76,https://cdn.sofifa.net/players/204/639/22_120.png,https://cdn.sofifa.net/flags/me.png,34500000,74000,Atlético de Madrid,Right,#Tactician ,50,49,62,59,62,11,https://cdn.sofifa.net/players/204/639/22_120.png
204923,https://sofifa.com/player/204923/marcel-sabitzer/220002,M. Sabitzer,"CM, CDM, CAM",84,27,male,Austria,78,84,81,80,66,78,https://cdn.sofifa.net/players/204/923/22_120.png,https://cdn.sofifa.net/flags/at.png,48000000,110000,FC Bayern München,Right,#Distance Shooter,76,79,79,81,76,11,https://cdn.sofifa.net/players/204/923/22_120.png
205988,https://sofifa.com/player/205988/luke-shaw/220002,L. Shaw,LB,84,25,male,England,79,54,79,80,81,80,https://cdn.sofifa.net/players/205/988/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,48500000,140000,Manchester United,Left,,69,73,78,73,74,8,https://cdn.sofifa.net/players/205/988/22_120.png
206517,https://sofifa.com/player/206517/jack-grealish/220002,J. Grealish,"LW, LM, CAM",84,25,male,England,80,76,83,88,46,64,https://cdn.sofifa.net/players/206/517/22_120.png,https://cdn.sofifa.net/flags/gb-eng.png,50500000,180000,Manchester City,Right,#Dribbler,70,82,81,66,69,8,https://cdn.sofifa.net/players/206/517/22_120.png
207862,https://sofifa.com/player/207862/matthias-ginter/220002,M. Ginter,CB,84,27,male,Germany,62,58,72,66,85,79,https://cdn.sofifa.net/players/207/862/22_120.png,https://cdn.sofifa.net/flags/de.png,42500000,45000,Borussia Mönchengladbach,Right,,67,60,62,71,70,7,https://cdn.sofifa.net/players/207/862/22_120.png
207863,https://sofifa.com/player/207863/felipe-augusto-de-almeida-monteiro/220002,Felipe,CB,84,32,male,Brazil,61,41,58,62,84,84,https://cdn.sofifa.net/players/207/863/22_120.png,https://cdn.sofifa.net/flags/br.png,27500000,74000,Atlético de Madrid,Right,#Strength,56,50,64,66,63,8,https://cdn.sofifa.net/players/207/863/22_120.png
208418,https://sofifa.com/player/208418/yannick-carrasco/220002,Y. Carrasco,"LM, ST",84,27,male,Belgium,88,81,78,85,42,67,https://cdn.sofifa.net/players/208/418/22_120.png,https://cdn.sofifa.net/flags/be.png,45000000,81000,Atlético de Madrid,Right,#Acrobat,72,81,83,75,70,8,https://cdn.sofifa.net/players/208/418/22_120.png
208574,https://sofifa.com/player/208574/filip-kostic/220002,F. Kostić,"LM, LWB",84,28,male,Serbia,88,77,82,83,69,80,https://cdn.sofifa.net/players/208/574/22_120.png,https://cdn.sofifa.net/flags/rs.png,42500000,52000,Eintracht Frankfurt,Left,#Engine,75,80,82,79,74,10,https://cdn.sofifa.net/players/208/574/22_120.png
208670,https://sofifa.com/player/208670/hakim-ziyech/220002,H. Ziyech,"RW, CAM",84,28,male,Morocco,78,76,87,83,46,65,https://cdn.sofifa.net/players/208/670/22_120.png,https://cdn.sofifa.net/flags/ma.png,42500000,170000,Chelsea,Left,"#Playmaker, #Crosser, #Complete Midfielder",74,85,80,66,73,8,https://cdn.sofifa.net/players/208/670/22_120.png
209889,https://sofifa.com/player/209889/raphael-guerreiro/220002,R. Guerreiro,"LB, LM",84,27,male,Portugal,75,77,85,88,78,58,https://cdn.sofifa.net/players/209/889/22_120.png,https://cdn.sofifa.net/flags/pt.png,40500000,79000,Borussia Dortmund,Left,"#Dribbler, #Acrobat",74,84,83,68,71,7,https://cdn.sofifa.net/players/209/889/22_120.png
210243,https://sofifa.com/player/210243/ricardo-barbosa-pereira/220002,Ricardo Pereira,"RB, RM",84,27,male,Portugal,83,67,78,82,82,75,https://cdn.sofifa.net/players/210/243/22_120.png,https://cdn.sofifa.net/flags/pt.png,40500000,130000,Leicester City,Right,,71,74,81,73,75,11,https://cdn.sofifa.net/players/210/243/22_120.png
212188,https://sofifa.com/player/212188/timo-werner/220002,T. Werner,"ST, LW",84,25,male,Germany,91,81,70,82,26,70,https://cdn.sofifa.net/players/212/188/22_120.png,https://cdn.sofifa.net/flags/de.png,56500000,155000,Chelsea,Right,#Speedster,77,69,85,77,68,8,https://cdn.sofifa.net/players/212/188/22_120.png
215698,https://sofifa.com/player/215698/mike-maignan/220002,M. Maignan,GK,84,25,male,France,1,1,1,1,19,1,https://cdn.sofifa.net/players/215/698/22_120.png,https://cdn.sofifa.net/flags/fr.png,49500000,45000,AC Milan,Right,,24,32,55,55,35,78,https://cdn.sofifa.net/players/215/698/22_120.png
216352,https://sofifa.com/player/216352/marcelo-brozovic/220002,M. Brozović,"CDM, CM",84,28,male,Croatia,69,74,80,79,79,78,https://cdn.sofifa.net/players/216/352/22_120.png,https://cdn.sofifa.net/flags/hr.png,37000000,130000,Inter,Right,,72,79,75,79,77,8,https://cdn.sofifa.net/players/216/352/22_120.png
216393,https://sofifa.com/player/216393/youri-tielemans/220002,Y. Tielemans,"CM, CDM",84,24,male,Belgium,63,79,86,80,70,72,https://cdn.sofifa.net/players/216/393/22_120.png,https://cdn.sofifa.net/flags/be.png,57000000,125000,Leicester City,Right,#Playmaker ,78,82,70,77,78,8,https://cdn.sofifa.net/players/216/393/22_120.png
216460,https://sofifa.com/player/216460/jose-maria-gimenez/220002,J. Giménez,CB,84,26,male,Uruguay,69,45,57,59,86,80,https://cdn.sofifa.net/players/216/460/22_120.png,https://cdn.sofifa.net/flags/uy.png,52000000,74000,Atlético de Madrid,Right,#Tackling ,53,53,61,71,59,8,https://cdn.sofifa.net/players/216/460/22_120.png
216594,https://sofifa.com/player/216594/nabil-fekir/220002,N. Fekir,"CAM, RM, ST",84,27,male,France,83,83,82,87,35,79,https://cdn.sofifa.net/players/216/594/22_120.png,https://cdn.sofifa.net/flags/fr.png,45000000,42000,Real Betis Balompié,Left,#Dribbler,74,83,83,78,73,10,https://cdn.sofifa.net/players/216/594/22_120.png
222492,https://sofifa.com/player/222492/leroy-sane/220002,L. Sané,"RM, LM",84,25,male,Germany,90,81,79,85,34,68,https://cdn.sofifa.net/players/222/492/22_120.png,https://cdn.sofifa.net/flags/de.png,56000000,105000,FC Bayern München,Left,"#Speedster, #Dribbler",80,80,84,73,69,8,https://cdn.sofifa.net/players/222/492/22_120.png
224232,https://sofifa.com/player/224232/nicolo-barella/220002,N. Barella,CM,84,24,male,Italy,78,71,79,86,76,78,https://cdn.sofifa.net/players/224/232/22_120.png,https://cdn.sofifa.net/flags/it.png,63500000,120000,Inter,Right,"#Engine, #Acrobat",70,78,85,76,81,9,https://cdn.sofifa.net/players/224/232/22_120.png
224334,https://sofifa.com/player/224334/marcos-acuna/220002,M. Acuña,"LB, LM",84,29,male,Argentina,76,74,82,87,82,82,https://cdn.sofifa.net/players/224/334/22_120.png,https://cdn.sofifa.net/flags/ar.png,37000000,45000,Sevilla FC,Left,"#Dribbler, #Engine, #Crosser",72,83,81,79,81,10,https://cdn.sofifa.net/players/224/334/22_120.png
